StudyID,school,female,eth,ell,sped,frpl,time,age,scw_s,coregpa,pn_bf1,pn_bf2,pn_scw,pn_scw2,avg_scw_tr
2387,p1,0,AfricanAmerican,1,0,1,T1,13.25,3,73.16666666666667,2369,2419,NA,NA,2.25
2387,p1,0,AfricanAmerican,1,0,1,T2,13.916666666666666,1.8,73.83333333333333,2340,2419,2340,NA,NA
2387,p1,0,AfricanAmerican,1,0,1,T3,14.25,NA,63.333333333333336,NA,NA,NA,NA,1.5
2387,p1,0,AfricanAmerican,1,0,1,T4,14.75,NA,70.83333333333333,NA,NA,NA,NA,1.5
2389,p1,1,Asian,1,0,1,T1,13.75,5,96,2366,2360,2366,2389,4.75
2389,p1,1,Asian,1,0,1,T2,14.333333333333334,5,98.66666666666667,2389,2366,2233,NA,NA
2389,p1,1,Asian,1,0,1,T3,14.75,4.6,90.33333333333333,1049,2366,2389,NA,4.666666666666667
2389,p1,1,Asian,1,0,1,T4,15.25,4.2,90.5,1049,2079,2039,NA,4.333333333333333
2390,p1,1,AfricanAmerican,0,0,1,T1,13.5,4.4,86.5,2126,2137,2204,2303,4.25
2390,p1,1,AfricanAmerican,0,0,1,T2,14.083333333333334,4,84.875,2327,2139,2126,NA,NA
2390,p1,1,AfricanAmerican,0,0,1,T3,14.5,4.6,85.33333333333333,2137,1002,2327,NA,4
2390,p1,1,AfricanAmerican,0,0,1,T4,14.916666666666666,4,83.66666666666667,1006,1002,1099,NA,3.5
2391,p1,1,AfricanAmerican,0,0,1,T1,13.666666666666666,2.6,73.83333333333333,2156,2074,2146,2281,3
2391,p1,1,AfricanAmerican,0,0,1,T2,14.25,3,77.25,2053,2156,2001,NA,NA
2391,p1,1,AfricanAmerican,0,0,1,T3,14.666666666666666,2.8,50.333333333333336,1449,2146,1143,NA,1
2391,p1,1,AfricanAmerican,0,0,1,T4,15.166666666666666,NA,58.5,NA,NA,NA,NA,1.3333333333333333
2393,p1,0,AfricanAmerican,0,1,1,T1,13.25,4.6,93.5,2328,2126,2244,2103,4.5
2393,p1,0,AfricanAmerican,0,1,1,T2,13.833333333333334,3.4,84,2159,2024,2126,NA,NA
2393,p1,0,AfricanAmerican,0,1,1,T3,14.25,4.2,93,1337,1211,1087,NA,4.666666666666667
2393,p1,0,AfricanAmerican,0,1,1,T4,14.666666666666666,4,93.33333333333333,1337,2130,1249,NA,5
2394,p1,1,Hispanic,0,1,1,T1,13.583333333333334,4.4,75,2378,2394,2394,2285,3.75
2394,p1,1,Hispanic,0,1,1,T2,14.166666666666666,4.2,79,2378,2109,2109,NA,NA
2394,p1,1,Hispanic,0,1,1,T3,14.583333333333334,4.2,94.33333333333333,2394,NA,1256,NA,4.666666666666667
2394,p1,1,Hispanic,0,1,1,T4,15.083333333333334,4.4,92.66666666666667,2394,NA,2580,NA,5
2397,p1,0,Hispanic,1,0,1,T1,13.75,3.4,88.33333333333333,2340,2253,2340,2278,4
2397,p1,0,Hispanic,1,0,1,T2,14.333333333333334,4.8,94,2340,2338,NA,NA,NA
2397,p1,0,Hispanic,1,0,1,T3,14.75,4.2,82,2338,2115,NA,NA,4
2397,p1,0,Hispanic,1,0,1,T4,15.166666666666666,3.2,84.16666666666667,2316,2115,2082,NA,4.333333333333333
2399,p1,1,AfricanAmerican,1,0,1,T1,13.333333333333334,NA,72.33333333333333,NA,NA,NA,NA,2.75
2399,p1,1,AfricanAmerican,1,0,1,T2,13.916666666666666,3.6,72.16666666666667,2124,2250,2124,NA,NA
2399,p1,1,AfricanAmerican,1,0,1,T3,14.333333333333334,NA,72.66666666666667,NA,NA,NA,NA,2
2399,p1,1,AfricanAmerican,1,0,1,T4,14.75,NA,68.5,NA,NA,NA,NA,2.5
2400,p1,0,AfricanAmerican,0,0,1,T1,13.916666666666666,3.8,73.16666666666667,2367,2226,2194,2012,3.5
2400,p1,0,AfricanAmerican,0,0,1,T2,14.5,3.6,76.33333333333333,2326,2308,2033,NA,NA
2400,p1,0,AfricanAmerican,0,0,1,T3,14.916666666666666,3.8,77.66666666666667,2327,2314,2359,NA,3.6666666666666665
2400,p1,0,AfricanAmerican,0,0,1,T4,15.416666666666666,3.8,81.83333333333333,1055,1427,2121,NA,4
2401,p1,0,AfricanAmerican,0,1,1,T1,15,3.8,84.83333333333333,2471,2286,2426,2219,3.25
2401,p1,0,AfricanAmerican,0,1,1,T2,15.666666666666666,4.4,85.625,2248,2067,2168,NA,NA
2401,p1,0,AfricanAmerican,0,1,1,T3,16,3,70,2530,2229,2534,NA,2.6666666666666665
2401,p1,0,AfricanAmerican,0,1,1,T4,16.5,3,84,2532,2518,1085,NA,3.3333333333333335
2402,p1,0,Hispanic,1,0,1,T1,13.833333333333334,3,76.5,2338,2136,2136,NA,2.75
2402,p1,0,Hispanic,1,0,1,T2,14.416666666666666,4,82.5,2136,2338,2387,NA,NA
2402,p1,0,Hispanic,1,0,1,T3,14.833333333333334,NA,77.66666666666667,NA,NA,NA,NA,3
2402,p1,0,Hispanic,1,0,1,T4,15.25,NA,82,NA,NA,NA,NA,3.5
2403,p1,0,AfricanAmerican,1,0,1,T1,14.083333333333334,NA,NA,NA,NA,NA,NA,1.75
2403,p1,0,AfricanAmerican,1,0,1,T2,14.666666666666666,NA,NA,NA,NA,NA,NA,NA
2403,p1,0,AfricanAmerican,1,0,1,T3,15.083333333333334,NA,NA,NA,NA,NA,NA,NA
2403,p1,0,AfricanAmerican,1,0,1,T4,15.5,NA,NA,NA,NA,NA,NA,NA
2404,p1,1,Other,0,0,1,T1,13.583333333333334,2.6,82,2105,2045,2404,2191,3.75
2404,p1,1,Other,0,0,1,T2,14.166666666666666,2.6,71.75,2039,2105,2301,NA,NA
2404,p1,1,Other,0,0,1,T3,14.583333333333334,3,85,2186,2105,2032,NA,3.6666666666666665
2404,p1,1,Other,0,0,1,T4,15.083333333333334,3.6,83.66666666666667,2105,2463,1268,NA,3.5
2406,p1,1,Hispanic,0,0,1,T1,13.916666666666666,3.8,85,2046,2227,2227,2008,3.75
2406,p1,1,Hispanic,0,0,1,T2,14.5,3.6,87,2046,2008,2227,NA,NA
2406,p1,1,Hispanic,0,0,1,T3,14.916666666666666,NA,NA,NA,NA,NA,NA,3.3333333333333335
2406,p1,1,Hispanic,0,0,1,T4,15.333333333333334,NA,NA,NA,NA,NA,NA,NA
2408,p1,0,Other,0,0,1,T1,13.666666666666666,4.4,71.66666666666667,2388,2208,2397,2338,2.5
2408,p1,0,Other,0,0,1,T2,14.25,4.4,78,2397,2231,2208,NA,NA
2408,p1,0,Other,0,0,1,T3,14.666666666666666,4.4,61.333333333333336,2455,2510,1413,NA,3
2408,p1,0,Other,0,0,1,T4,15.166666666666666,2.8,61.5,2455,2520,1077,NA,3
2409,p1,1,Asian,1,0,1,T1,14,4.8,94.33333333333333,NA,NA,NA,NA,3.25
2409,p1,1,Asian,1,0,1,T2,14.583333333333334,5,89.5,2415,2459,2381,NA,NA
2409,p1,1,Asian,1,0,1,T3,15,NA,83.33333333333333,NA,NA,NA,NA,4
2409,p1,1,Asian,1,0,1,T4,15.416666666666666,NA,88.66666666666667,NA,NA,NA,NA,4.5
2410,p1,0,AfricanAmerican,0,0,1,T1,14,3.4,71.5,2017,2374,2396,2364,2
2410,p1,0,AfricanAmerican,0,0,1,T2,14.583333333333334,3.8,64.625,2278,2408,2408,NA,NA
2410,p1,0,AfricanAmerican,0,0,1,T3,15,3.4,56.333333333333336,1151,2036,2207,NA,1.6666666666666667
2410,p1,0,AfricanAmerican,0,0,1,T4,15.5,3.8,57,1151,2202,2086,NA,1.3333333333333333
2411,p1,1,AfricanAmerican,0,0,1,T1,13.75,3.8,85.5,2071,2367,2071,2367,4.25
2411,p1,1,AfricanAmerican,0,0,1,T2,14.333333333333334,3.4,77.75,2071,2112,2243,NA,NA
2411,p1,1,AfricanAmerican,0,0,1,T3,14.75,3.4,70,2475,2061,2600,NA,4
2411,p1,1,AfricanAmerican,0,0,1,T4,15.166666666666666,3,65.5,2475,2061,2227,NA,3.3333333333333335
2415,p1,0,Asian,1,0,1,T1,13.75,4.2,87.83333333333333,2387,2060,2361,2409,3.25
2415,p1,0,Asian,1,0,1,T2,14.333333333333334,4,91.16666666666667,2340,2419,2459,NA,NA
2415,p1,0,Asian,1,0,1,T3,14.75,NA,76,NA,NA,NA,NA,3
2415,p1,0,Asian,1,0,1,T4,15.25,NA,77.16666666666667,NA,NA,NA,NA,3
2416,p1,1,AfricanAmerican,0,0,1,T1,14.083333333333334,3.4,61,2416,2416,2416,2159,2.5
2416,p1,1,AfricanAmerican,0,0,1,T2,14.666666666666666,NA,75.25,NA,NA,NA,NA,NA
2416,p1,1,AfricanAmerican,0,0,1,T3,15.083333333333334,NA,NA,NA,NA,NA,NA,1
2416,p1,1,AfricanAmerican,0,0,1,T4,15.583333333333334,NA,78.66666666666667,NA,NA,NA,NA,NA
2417,p1,1,Asian,1,0,1,T1,13.75,4.6,96.5,NA,NA,NA,NA,4.5
2417,p1,1,Asian,1,0,1,T2,14.333333333333334,4.8,98.83333333333333,2459,2381,2409,NA,NA
2417,p1,1,Asian,1,0,1,T3,14.75,NA,84,NA,NA,NA,NA,5
2417,p1,1,Asian,1,0,1,T4,15.166666666666666,NA,89.66666666666667,NA,NA,NA,NA,5
2418,p1,1,AfricanAmerican,0,0,1,T1,13.916666666666666,4.2,73.83333333333333,2386,2013,2102,2252,3.5
2418,p1,1,AfricanAmerican,0,0,1,T2,14.5,3,69.625,2013,NA,NA,NA,NA
2418,p1,1,AfricanAmerican,0,0,1,T3,14.916666666666666,3.4,62,2088,2013,NA,NA,3
2418,p1,1,AfricanAmerican,0,0,1,T4,15.333333333333334,NA,75.66666666666667,NA,NA,NA,NA,3
2419,p1,0,AfricanAmerican,1,0,1,T1,13.916666666666666,4.2,93.66666666666667,2340,2136,NA,NA,3.5
2419,p1,0,AfricanAmerican,1,0,1,T2,14.5,3.2,91.5,2387,2340,2417,NA,NA
2419,p1,0,AfricanAmerican,1,0,1,T3,14.916666666666666,NA,74.33333333333333,NA,NA,NA,NA,3.5
2419,p1,0,AfricanAmerican,1,0,1,T4,15.416666666666666,NA,76.16666666666667,NA,NA,NA,NA,2
2420,p1,1,Asian,1,0,1,T1,13.916666666666666,3,87.33333333333333,2414,2441,NA,NA,4.25
2420,p1,1,Asian,1,0,1,T2,14.5,3.8,82.33333333333333,2441,2414,2441,NA,NA
2420,p1,1,Asian,1,0,1,T3,14.916666666666666,NA,90,NA,NA,NA,NA,4
2420,p1,1,Asian,1,0,1,T4,15.416666666666666,NA,84,NA,NA,NA,NA,3.5
2421,p1,0,AfricanAmerican,0,0,1,T1,13.416666666666666,NA,NA,NA,NA,NA,NA,1.25
2421,p1,0,AfricanAmerican,0,0,1,T2,14.083333333333334,NA,NA,NA,NA,NA,NA,NA
2421,p1,0,AfricanAmerican,0,0,1,T3,14.416666666666666,NA,NA,NA,NA,NA,NA,1
2421,p1,0,AfricanAmerican,0,0,1,T4,14.916666666666666,3.4,58.833333333333336,2421,2202,1135,NA,1.5
2423,p1,0,Asian,0,0,1,T1,13.583333333333334,4.6,95.83333333333333,2249,2027,2140,2027,4.75
2423,p1,0,Asian,0,0,1,T2,14.166666666666666,4.6,95.625,2030,2101,2173,NA,NA
2423,p1,0,Asian,0,0,1,T3,14.583333333333334,4.6,93.33333333333333,2600,1047,2600,NA,4.666666666666667
2423,p1,0,Asian,0,0,1,T4,15.083333333333334,4.2,94.16666666666667,2600,1047,2600,NA,3.6666666666666665
2424,p1,1,AfricanAmerican,0,0,1,T1,13.75,3.4,69.5,2435,2448,2386,2196,3.25
2424,p1,1,AfricanAmerican,0,0,1,T2,14.333333333333334,4.2,77.5,1377,2435,2177,NA,NA
2424,p1,1,AfricanAmerican,0,0,1,T3,14.75,NA,NA,NA,NA,NA,NA,2.5
2424,p1,1,AfricanAmerican,0,0,1,T4,15.25,NA,NA,NA,NA,NA,NA,NA
2425,p1,1,AfricanAmerican,0,0,1,T1,13.916666666666666,3.8,88.16666666666667,2100,2352,2100,2268,4.5
2425,p1,1,AfricanAmerican,0,0,1,T2,14.5,3.2,85,2352,2341,NA,NA,NA
2425,p1,1,AfricanAmerican,0,0,1,T3,14.916666666666666,3.2,80,2097,2334,2355,NA,2
2425,p1,1,AfricanAmerican,0,0,1,T4,15.416666666666666,3,76.5,2097,2334,2472,NA,3.6666666666666665
2426,p1,0,AfricanAmerican,0,0,1,T1,13.916666666666666,NA,63.666666666666664,NA,NA,NA,NA,2.25
2426,p1,0,AfricanAmerican,0,0,1,T2,14.5,2.6,65.25,2070,2254,2166,NA,NA
2426,p1,0,AfricanAmerican,0,0,1,T3,14.916666666666666,4.6,67.33333333333333,2190,2222,NA,NA,2
2426,p1,0,AfricanAmerican,0,0,1,T4,15.416666666666666,3.4,73.5,2190,2247,NA,NA,3.3333333333333335
2428,p1,1,AfricanAmerican,0,0,1,T1,13.583333333333334,3.4,72.5,2091,2281,2195,2401,3
2428,p1,1,AfricanAmerican,0,0,1,T2,14.25,2.8,84,2485,2091,2235,NA,NA
2428,p1,1,AfricanAmerican,0,0,1,T3,14.583333333333334,3,67.33333333333333,2386,NA,NA,NA,1.6666666666666667
2428,p1,1,AfricanAmerican,0,0,1,T4,15.083333333333334,NA,55,NA,NA,NA,NA,1.3333333333333333
2430,p1,0,Asian,1,0,1,T1,13.25,4.2,81,2465,2272,NA,NA,2.75
2430,p1,0,Asian,1,0,1,T2,13.833333333333334,3.4,89.5,2180,2272,2465,NA,NA
2430,p1,0,Asian,1,0,1,T3,14.25,NA,80.33333333333333,NA,NA,NA,NA,4
2430,p1,0,Asian,1,0,1,T4,14.666666666666666,NA,83.16666666666667,NA,NA,NA,NA,4
2431,p1,0,Hispanic,1,0,1,T1,14.25,1.4,73.5,2431,2136,2340,2338,2.25
2431,p1,0,Hispanic,1,0,1,T2,14.833333333333334,2.8,77.16666666666667,2415,2338,2150,NA,NA
2431,p1,0,Hispanic,1,0,1,T3,15.25,NA,62,NA,NA,NA,NA,3.5
2431,p1,0,Hispanic,1,0,1,T4,15.75,2.6,74.16666666666667,2038,2455,2001,NA,1.6666666666666667
2437,p1,0,AfricanAmerican,0,1,1,T1,14.916666666666666,3,73.16666666666667,2434,2467,2399,2242,3
2437,p1,0,AfricanAmerican,0,1,1,T2,15.5,3.2,69.75,2434,2478,2293,NA,NA
2437,p1,0,AfricanAmerican,0,1,1,T3,15.916666666666666,4,81,2221,1367,1072,NA,2.6666666666666665
2437,p1,0,AfricanAmerican,0,1,1,T4,16.333333333333332,3.4,73.5,2003,2182,1072,NA,2.5
2439,p1,0,AfricanAmerican,0,0,1,T1,14.166666666666666,4,89.66666666666667,2472,2011,2358,2164,5
2439,p1,0,AfricanAmerican,0,0,1,T2,14.75,3.8,93.75,2027,2011,2100,NA,NA
2439,p1,0,AfricanAmerican,0,0,1,T3,15.166666666666666,3.2,80,2027,2194,2311,NA,2.6666666666666665
2439,p1,0,AfricanAmerican,0,0,1,T4,15.583333333333334,3.4,70.16666666666667,2198,2313,1057,NA,1.6666666666666667
2441,p1,1,AfricanAmerican,1,0,1,T1,14,5,90,2414,2420,2414,2420,4.666666666666667
2441,p1,1,AfricanAmerican,1,0,1,T2,14.583333333333334,4.8,79.66666666666667,2420,2414,2414,NA,NA
2441,p1,1,AfricanAmerican,1,0,1,T3,15,NA,76,NA,NA,NA,NA,4
2441,p1,1,AfricanAmerican,1,0,1,T4,15.416666666666666,NA,79.83333333333333,NA,NA,NA,NA,3
2442,p1,1,AfricanAmerican,0,0,1,T1,13.333333333333334,3.6,69.33333333333333,2439,2472,2442,2044,3.25
2442,p1,1,AfricanAmerican,0,0,1,T2,14,3,68.625,2439,2472,2039,NA,NA
2442,p1,1,AfricanAmerican,0,0,1,T3,14.333333333333334,NA,NA,NA,NA,NA,NA,NA
2442,p1,1,AfricanAmerican,0,0,1,T4,14.833333333333334,NA,NA,NA,NA,NA,NA,NA
2443,p1,1,AfricanAmerican,0,0,1,T1,15.583333333333334,4.4,60,2467,2088,2095,2050,2.25
2443,p1,1,AfricanAmerican,0,0,1,T2,16.166666666666668,NA,NA,NA,NA,NA,NA,NA
2443,p1,1,AfricanAmerican,0,0,1,T3,16.583333333333332,NA,72.33333333333333,NA,NA,NA,NA,NA
2443,p1,1,AfricanAmerican,0,0,1,T4,17.083333333333332,NA,NA,NA,NA,NA,NA,1
2448,p1,1,AfricanAmerican,1,0,1,T1,13.416666666666666,4,92,2032,2378,2198,2386,NA
2448,p1,1,AfricanAmerican,1,0,1,T2,14,NA,NA,NA,NA,NA,NA,NA
2448,p1,1,AfricanAmerican,1,0,1,T3,14.416666666666666,NA,NA,NA,NA,NA,NA,NA
2448,p1,1,AfricanAmerican,1,0,1,T4,14.833333333333334,NA,NA,NA,NA,NA,NA,NA
2449,p1,0,AfricanAmerican,0,0,1,T1,13.416666666666666,3,67.5,2205,2246,2157,2349,2.75
2449,p1,0,AfricanAmerican,0,0,1,T2,14,2.6,74.75,2205,2246,2470,NA,NA
2449,p1,0,AfricanAmerican,0,0,1,T3,14.416666666666666,3.4,58.666666666666664,2260,NA,NA,NA,2
2449,p1,0,AfricanAmerican,0,0,1,T4,14.916666666666666,NA,55,NA,NA,NA,NA,2
2450,p1,0,AfricanAmerican,0,1,1,T1,13.833333333333334,3.2,69.5,2192,2232,2233,2363,2.5
2450,p1,0,AfricanAmerican,0,1,1,T2,14.416666666666666,3.4,69,2192,2108,2233,NA,NA
2450,p1,0,AfricanAmerican,0,1,1,T3,14.833333333333334,NA,NA,NA,NA,NA,NA,NA
2450,p1,0,AfricanAmerican,0,1,1,T4,15.333333333333334,NA,NA,NA,NA,NA,NA,NA
2451,p1,1,AfricanAmerican,0,0,1,T1,14.5,4,73.33333333333333,2457,2189,NA,NA,3.5
2451,p1,1,AfricanAmerican,0,0,1,T2,15.166666666666666,3.2,82.375,2053,2142,2465,NA,NA
2451,p1,1,AfricanAmerican,0,0,1,T3,15.5,NA,NA,NA,NA,NA,NA,NA
2451,p1,1,AfricanAmerican,0,0,1,T4,16,NA,NA,NA,NA,NA,NA,NA
2452,p1,0,AfricanAmerican,0,1,1,T1,13.666666666666666,3,62,2375,2456,2145,2452,1.5
2452,p1,0,AfricanAmerican,0,1,1,T2,14.25,NA,62.5,NA,NA,NA,NA,NA
2452,p1,0,AfricanAmerican,0,1,1,T3,14.666666666666666,2.6,NA,NA,NA,NA,NA,1.3333333333333333
2452,p1,0,AfricanAmerican,0,1,1,T4,15.083333333333334,2.8,55,2273,1046,NA,NA,1.6666666666666667
2453,p1,0,AfricanAmerican,0,0,1,T1,14.166666666666666,3.6,79.66666666666667,2043,2261,NA,NA,3.25
2453,p1,0,AfricanAmerican,0,0,1,T2,14.833333333333334,4,77,2015,2061,2015,NA,NA
2453,p1,0,AfricanAmerican,0,0,1,T3,15.166666666666666,4,79.66666666666667,2380,1040,2479,NA,3.6666666666666665
2453,p1,0,AfricanAmerican,0,0,1,T4,15.666666666666666,4.4,80.5,2112,1040,2001,NA,3.6666666666666665
2456,p1,0,AfricanAmerican,0,1,1,T1,13.416666666666666,3.2,62.5,2452,2290,2452,2375,2
2456,p1,0,AfricanAmerican,0,1,1,T2,14,3.4,71.625,2270,2290,2184,NA,NA
2456,p1,0,AfricanAmerican,0,1,1,T3,14.416666666666666,NA,59,NA,NA,NA,NA,1.3333333333333333
2456,p1,0,AfricanAmerican,0,1,1,T4,14.833333333333334,3.2,68.33333333333333,2231,NA,NA,NA,1.6666666666666667
2457,p1,1,AfricanAmerican,0,0,1,T1,14,2.8,77.5,2451,2156,2457,2156,3.25
2457,p1,1,AfricanAmerican,0,0,1,T2,14.583333333333334,2.6,84.66666666666667,2142,2451,2168,NA,NA
2457,p1,1,AfricanAmerican,0,0,1,T3,15,NA,NA,NA,NA,NA,NA,NA
2457,p1,1,AfricanAmerican,0,0,1,T4,15.416666666666666,NA,NA,NA,NA,NA,NA,NA
2458,p1,1,Asian,1,0,1,T1,14.833333333333334,NA,84.16666666666667,NA,NA,NA,NA,4.75
2458,p1,1,Asian,1,0,1,T2,15.416666666666666,4.8,92.16666666666667,2293,2191,2293,NA,NA
2458,p1,1,Asian,1,0,1,T3,15.833333333333334,NA,81,NA,NA,NA,NA,5
2458,p1,1,Asian,1,0,1,T4,16.333333333333332,NA,71.33333333333333,NA,NA,NA,NA,4
2460,p1,1,AfricanAmerican,0,0,1,T1,13.25,4.2,65.83333333333333,2386,2321,2434,2460,3.25
2460,p1,1,AfricanAmerican,0,0,1,T2,13.833333333333334,3,62.5,2434,2294,2095,NA,NA
2460,p1,1,AfricanAmerican,0,0,1,T3,14.25,4,71,2428,2259,2071,NA,2.3333333333333335
2460,p1,1,AfricanAmerican,0,0,1,T4,14.666666666666666,3.4,65.33333333333333,1334,2071,1334,NA,2.6666666666666665
2461,p1,1,AfricanAmerican,0,0,1,T1,13.666666666666666,NA,74,NA,NA,NA,NA,3
2461,p1,1,AfricanAmerican,0,0,1,T2,14.25,3.2,78.375,2235,2104,2001,NA,NA
2461,p1,1,AfricanAmerican,0,0,1,T3,14.666666666666666,3.6,67.66666666666667,2461,2538,2215,NA,3
2461,p1,1,AfricanAmerican,0,0,1,T4,15.166666666666666,3.6,64.83333333333333,2155,2449,2552,NA,3
2462,p1,1,AfricanAmerican,0,1,1,T1,13.416666666666666,4.2,79.66666666666667,2106,2212,2369,2365,3.25
2462,p1,1,AfricanAmerican,0,1,1,T2,14,3.2,78.125,2212,2106,2311,NA,NA
2462,p1,1,AfricanAmerican,0,1,1,T3,14.416666666666666,3.2,68,2221,1402,2324,NA,4
2462,p1,1,AfricanAmerican,0,1,1,T4,14.833333333333334,3.6,83.83333333333333,2593,2583,1212,NA,3.5
2463,p1,1,AfricanAmerican,0,0,1,T1,13.25,NA,74.91666666666667,NA,NA,NA,NA,3.75
2463,p1,1,AfricanAmerican,0,0,1,T2,13.833333333333334,3.4,81.33333333333333,2047,2309,2309,NA,NA
2463,p1,1,AfricanAmerican,0,0,1,T3,14.25,3.8,79,2169,2061,1148,NA,4.666666666666667
2463,p1,1,AfricanAmerican,0,0,1,T4,14.75,3.6,83.33333333333333,2061,2022,1148,NA,4
2464,p1,0,AfricanAmerican,0,1,1,T1,14.416666666666666,4,71.5,2060,2231,2231,2231,1.75
2464,p1,0,AfricanAmerican,0,1,1,T2,15,4.2,72.75,2231,2120,2058,NA,NA
2464,p1,0,AfricanAmerican,0,1,1,T3,15.416666666666666,3.6,71,2231,2511,2505,NA,2
2464,p1,0,AfricanAmerican,0,1,1,T4,15.833333333333334,4.4,80,1163,2511,1289,NA,3.3333333333333335
2465,p1,1,Asian,1,0,1,T1,13.833333333333334,4.4,92.16666666666667,2130,2047,2081,2053,4.25
2465,p1,1,Asian,1,0,1,T2,14.416666666666666,5,91.25,2299,2130,2299,NA,NA
2465,p1,1,Asian,1,0,1,T3,14.833333333333334,4.4,84,2095,1034,2095,NA,4.333333333333333
2465,p1,1,Asian,1,0,1,T4,15.333333333333334,4.2,79.33333333333333,2095,1366,2539,NA,3.3333333333333335
2467,p1,1,AfricanAmerican,0,0,1,T1,13.416666666666666,2.6,65.66666666666667,2225,2099,2467,2284,2.5
2467,p1,1,AfricanAmerican,0,0,1,T2,14,NA,65.625,NA,NA,NA,NA,NA
2467,p1,1,AfricanAmerican,0,0,1,T3,14.416666666666666,NA,NA,NA,NA,NA,NA,NA
2467,p1,1,AfricanAmerican,0,0,1,T4,14.916666666666666,NA,NA,NA,NA,NA,NA,1
2468,p1,1,AfricanAmerican,0,0,1,T1,13.416666666666666,3,88.66666666666667,2022,2463,2468,2142,4
2468,p1,1,AfricanAmerican,0,0,1,T2,14,3.8,85.375,2463,2022,2289,NA,NA
2468,p1,1,AfricanAmerican,0,0,1,T3,14.416666666666666,3.6,90.33333333333333,1072,1277,1212,NA,4.333333333333333
2468,p1,1,AfricanAmerican,0,0,1,T4,14.916666666666666,3.2,86.66666666666667,2582,2584,2184,NA,4
2469,p1,1,AfricanAmerican,0,0,1,T1,13.333333333333334,NA,61.666666666666664,NA,NA,NA,NA,3
2469,p1,1,AfricanAmerican,0,0,1,T2,13.916666666666666,NA,65.875,NA,NA,NA,NA,NA
2469,p1,1,AfricanAmerican,0,0,1,T3,14.333333333333334,NA,NA,NA,NA,NA,NA,1
2469,p1,1,AfricanAmerican,0,0,1,T4,14.833333333333334,NA,NA,NA,NA,NA,NA,2
2470,p1,1,Caucasian,0,0,1,T1,13.916666666666666,4.6,95,2266,2179,2021,2346,4.75
2470,p1,1,Caucasian,0,0,1,T2,14.5,4.2,95.375,2149,2346,NA,NA,NA
2470,p1,1,Caucasian,0,0,1,T3,14.916666666666666,4.6,87.33333333333333,2346,2498,2346,NA,4.333333333333333
2470,p1,1,Caucasian,0,0,1,T4,15.416666666666666,4.2,86,2346,2390,1131,NA,3.5
2471,p1,0,AfricanAmerican,0,0,1,T1,13.833333333333334,3.4,NA,2286,2272,2286,2385,3.25
2471,p1,0,AfricanAmerican,0,0,1,T2,14.416666666666666,NA,NA,NA,NA,NA,NA,NA
2471,p1,0,AfricanAmerican,0,0,1,T3,14.833333333333334,NA,NA,NA,NA,NA,NA,NA
2471,p1,0,AfricanAmerican,0,0,1,T4,15.333333333333334,NA,NA,NA,NA,NA,NA,NA
2473,p1,0,Asian,0,0,1,T1,13.5,NA,NA,NA,NA,NA,NA,NA
2473,p1,0,Asian,0,0,1,T2,14.083333333333334,2.8,84.375,2137,2305,2062,NA,NA
2473,p1,0,Asian,0,0,1,T3,14.5,3.6,87.66666666666667,2027,2030,2303,NA,3.3333333333333335
2473,p1,0,Asian,0,0,1,T4,15,2.4,87.5,2302,2030,2299,NA,3.3333333333333335
2475,p1,1,AfricanAmerican,0,0,1,T1,13.166666666666666,NA,NA,NA,NA,NA,NA,NA
2475,p1,1,AfricanAmerican,0,0,1,T2,13.75,3.8,71,2076,2145,2476,NA,NA
2475,p1,1,AfricanAmerican,0,0,1,T3,14.166666666666666,3.6,57.333333333333336,1151,2217,2159,NA,1.6666666666666667
2475,p1,1,AfricanAmerican,0,0,1,T4,14.583333333333334,NA,57.833333333333336,NA,NA,NA,NA,2
2476,p1,0,Asian,1,0,1,T1,13.833333333333334,NA,NA,NA,NA,NA,NA,NA
2476,p1,0,Asian,1,0,1,T2,14.416666666666666,3.4,93.33333333333333,2414,2433,2433,NA,NA
2476,p1,0,Asian,1,0,1,T3,14.833333333333334,NA,94,NA,NA,NA,NA,5
2476,p1,0,Asian,1,0,1,T4,15.25,NA,94.5,NA,NA,NA,NA,3.5
2478,p1,0,AfricanAmerican,0,0,1,T1,13.833333333333334,NA,NA,NA,NA,NA,NA,NA
2478,p1,0,AfricanAmerican,0,0,1,T2,14.416666666666666,3.2,66.875,2099,2276,2039,NA,NA
2478,p1,0,AfricanAmerican,0,0,1,T3,14.833333333333334,2.8,70.66666666666667,2256,2620,1158,NA,1.3333333333333333
2478,p1,0,AfricanAmerican,0,0,1,T4,15.25,2.8,62.666666666666664,2377,2287,2311,NA,2.3333333333333335
2479,p1,0,AfricanAmerican,0,1,1,T1,13.583333333333334,NA,NA,NA,NA,NA,NA,NA
2479,p1,0,AfricanAmerican,0,1,1,T2,14.166666666666666,3.6,69.875,2070,2316,2121,NA,NA
2479,p1,0,AfricanAmerican,0,1,1,T3,14.583333333333334,3.8,71,2006,2392,NA,NA,4.5
2479,p1,0,AfricanAmerican,0,1,1,T4,15.083333333333334,3.8,60.833333333333336,2392,2531,NA,NA,2
2481,p1,0,AfricanAmerican,0,0,1,T1,13.833333333333334,NA,NA,NA,NA,NA,NA,NA
2481,p1,0,AfricanAmerican,0,0,1,T2,14.416666666666666,2.6,64.625,2337,2188,2047,NA,NA
